CH1,CH2,CH3,CH4,CH5
500.0,499.0,502.0,504.0,515.0
498.0,500.0,502.0,500.0,518.0
503.0,501.0,509.0,510.0,517.0
510.0,505.0,515.0,518.0,513.0
516.0,506.0,523.0,527.0,513.0
516.0,504.0,523.0,524.0,513.0
516.0,506.0,522.0,523.0,513.0
511.0,504.0,523.0,521.0,516.0
511.0,505.0,520.0,518.0,518.0
516.0,506.0,520.0,518.0,514.0
516.0,511.0,520.0,521.0,512.0
527.0,513.0,520.0,519.0,507.0
527.0,515.0,519.0,517.0,503.0
524.0,516.0,515.0,516.0,507.0
516.0,513.0,507.0,511.0,507.0
511.0,508.0,504.0,507.0,511.0
502.0,505.0,504.0,503.0,515.0
502.0,503.0,502.0,505.0,518.0
503.0,502.0,506.0,510.0,516.0
509.0,504.0,513.0,516.0,514.0
511.0,506.0,520.0,522.0,515.0
513.0,508.0,521.0,524.0,514.0
515.0,507.0,526.0,523.0,518.0
510.0,505.0,521.0,521.0,514.0
512.0,505.0,521.0,519.0,515.0
523.0,507.0,521.0,519.0,513.0
519.0,508.0,519.0,518.0,515.0
520.0,512.0,521.0,518.0,512.0
527.0,515.0,521.0,518.0,505.0
522.0,516.0,519.0,517.0,503.0
520.0,513.0,512.0,514.0,505.0
496.0,500.0,492.0,492.0,518.0
491.0,496.0,487.0,490.0,522.0
488.0,492.0,485.0,486.0,523.0
487.0,488.0,485.0,490.0,526.0
533.0,514.0,532.0,535.0,515.0
535.0,517.0,536.0,537.0,512.0
541.0,518.0,538.0,541.0,503.0
529.0,519.0,535.0,537.0,504.0
531.0,516.0,532.0,533.0,502.0
529.0,517.0,530.0,531.0,502.0
530.0,518.0,532.0,531.0,502.0
532.0,520.0,531.0,534.0,501.0
539.0,525.0,531.0,533.0,497.0
539.0,526.0,530.0,534.0,493.0
537.0,522.0,525.0,525.0,493.0
526.0,519.0,518.0,519.0,500.0
519.0,517.0,513.0,515.0,501.0
512.0,511.0,509.0,517.0,510.0
513.0,505.0,511.0,511.0,509.0
516.0,504.0,516.0,521.0,509.0
520.0,510.0,522.0,526.0,509.0
523.0,512.0,531.0,533.0,508.0
530.0,514.0,534.0,534.0,507.0
524.0,510.0,530.0,531.0,510.0
524.0,509.0,527.0,527.0,512.0
521.0,511.0,527.0,529.0,512.0
523.0,512.0,527.0,524.0,505.0
524.0,516.0,527.0,524.0,508.0
526.0,521.0,526.0,525.0,505.0
528.0,522.0,529.0,527.0,503.0
527.0,524.0,522.0,524.0,502.0
520.0,518.0,516.0,519.0,504.0
516.0,512.0,509.0,513.0,510.0
519.0,513.0,512.0,512.0,508.0
511.0,501.0,505.0,508.0,510.0
508.0,507.0,509.0,513.0,515.0
511.0,505.0,516.0,515.0,516.0
517.0,506.0,516.0,522.0,513.0
519.0,509.0,525.0,528.0,515.0
524.0,509.0,528.0,529.0,517.0
523.0,502.0,525.0,524.0,517.0
516.0,506.0,524.0,519.0,513.0
517.0,507.0,521.0,522.0,515.0
522.0,512.0,524.0,522.0,509.0
526.0,516.0,524.0,522.0,508.0
527.0,516.0,525.0,524.0,505.0
528.0,519.0,528.0,523.0,504.0
526.0,520.0,518.0,517.0,508.0
521.0,517.0,515.0,514.0,507.0
516.0,512.0,511.0,511.0,507.0
506.0,505.0,505.0,506.0,515.0
505.0,504.0,506.0,508.0,514.0
507.0,504.0,511.0,510.0,515.0
510.0,505.0,517.0,516.0,515.0
518.0,503.0,521.0,524.0,512.0
521.0,509.0,530.0,527.0,514.0
521.0,508.0,527.0,529.0,514.0
516.0,506.0,522.0,526.0,515.0
521.0,507.0,523.0,520.0,514.0
520.0,506.0,521.0,524.0,515.0
522.0,507.0,521.0,518.0,518.0
524.0,513.0,526.0,519.0,508.0
530.0,518.0,523.0,521.0,505.0
526.0,519.0,522.0,519.0,503.0
522.0,517.0,515.0,514.0,508.0
516.0,513.0,510.0,510.0,507.0
504.0,508.0,511.0,508.0,507.0
507.0,506.0,501.0,504.0,515.0
506.0,503.0,504.0,506.0,513.0
506.0,503.0,511.0,515.0,515.0
512.0,505.0,517.0,517.0,514.0
519.0,506.0,519.0,523.0,515.0
519.0,506.0,524.0,521.0,518.0
521.0,507.0,524.0,521.0,520.0
521.0,507.0,522.0,518.0,521.0
517.0,507.0,521.0,523.0,519.0
522.0,506.0,520.0,517.0,511.0
522.0,507.0,519.0,517.0,503.0
516.0,513.0,521.0,520.0,503.0
520.0,515.0,522.0,521.0,499.0
519.0,519.0,518.0,518.0,500.0
518.0,514.0,514.0,512.0,505.0
511.0,508.0,502.0,506.0,510.0
508.0,508.0,504.0,504.0,516.0
505.0,502.0,505.0,502.0,514.0
504.0,503.0,506.0,508.0,513.0
508.0,502.0,511.0,512.0,510.0
511.0,504.0,514.0,520.0,510.0
514.0,504.0,516.0,523.0,512.0
515.0,506.0,523.0,524.0,518.0
512.0,504.0,526.0,520.0,517.0
514.0,505.0,520.0,521.0,515.0
513.0,505.0,516.0,516.0,512.0
514.0,508.0,520.0,519.0,512.0
521.0,507.0,519.0,517.0,511.0
520.0,511.0,518.0,518.0,512.0
520.0,517.0,519.0,516.0,510.0
517.0,516.0,514.0,514.0,509.0
516.0,517.0,510.0,511.0,511.0
505.0,507.0,506.0,507.0,517.0
505.0,504.0,501.0,504.0,518.0
500.0,501.0,500.0,503.0,518.0
504.0,504.0,507.0,510.0,518.0
511.0,504.0,512.0,516.0,516.0
517.0,508.0,517.0,520.0,516.0
515.0,507.0,519.0,521.0,512.0
513.0,505.0,522.0,521.0,511.0
510.0,505.0,524.0,520.0,519.0
507.0,504.0,519.0,517.0,522.0
510.0,508.0,520.0,516.0,519.0
516.0,511.0,521.0,517.0,513.0
520.0,513.0,521.0,520.0,504.0
523.0,519.0,523.0,520.0,500.0
526.0,519.0,521.0,520.0,503.0
523.0,517.0,514.0,512.0,505.0
514.0,509.0,507.0,505.0,507.0
506.0,507.0,506.0,505.0,513.0
500.0,503.0,507.0,503.0,515.0
501.0,504.0,505.0,507.0,514.0
503.0,501.0,507.0,510.0,515.0
506.0,505.0,515.0,516.0,515.0
512.0,509.0,519.0,524.0,513.0
515.0,507.0,522.0,525.0,514.0
517.0,505.0,521.0,521.0,517.0
514.0,503.0,521.0,518.0,517.0
514.0,505.0,519.0,515.0,514.0
518.0,509.0,517.0,516.0,513.0
518.0,508.0,520.0,517.0,512.0
521.0,515.0,525.0,520.0,508.0
527.0,515.0,520.0,519.0,507.0
521.0,514.0,516.0,514.0,509.0
516.0,514.0,512.0,510.0,512.0
509.0,505.0,505.0,505.0,511.0
506.0,509.0,504.0,503.0,513.0
502.0,501.0,503.0,501.0,516.0
505.0,499.0,503.0,508.0,519.0
508.0,501.0,509.0,513.0,517.0
511.0,506.0,515.0,516.0,516.0
513.0,509.0,519.0,523.0,517.0
513.0,506.0,522.0,518.0,516.0
514.0,506.0,524.0,520.0,519.0
512.0,504.0,519.0,517.0,519.0
520.0,503.0,520.0,518.0,517.0
518.0,512.0,521.0,519.0,511.0
523.0,510.0,522.0,517.0,506.0
530.0,515.0,523.0,519.0,505.0
526.0,521.0,520.0,520.0,507.0
